店铺ID,视频ID,视频标题,创建时间,点赞量,评论量,转发量,视频长度,下载地址1,下载地址2,下载地址3,下载地址4,作者id,作者昵称,作者签名,作者性别,作者生日,是否探官,探店次数
6601139968423233543,6824421789893020939,吃韩国料理最绝的环节，就是这“收尾饭”！锅巴喷香#这店服务太牛了,2020-05-08 18:42,16422,5167,586,11470,http://v3.douyinvod.com/9b51ca3df4f7d5f138bc02a2ad42bc31/608c46f6/video/tos/cn/tos-cn-ve-15/2176e8c1a8f740b5ba5b38b7a35e73cb/?a=1128&br=2920&bt=2920&btag=c&cd=0%7C0%7C0&ch=29&cr=0&cs=0&cv=1&dr=0&ds=3&er=&l=2021050101053101021117208801A300EA&lr=all&mime_type=video_mp4&net=0&pl=0&qs=0&rc=amYzZnQ6OThtdDMzOmkzM0ApZWk7OWZkZzs8Nzo7PGZpZ2cpaGxuZDFwekAtNWZlXjZkX25fLS1fLS9zczRfLi00YF5jYi01YV8uY2I6Y2pxK2BtYmJeYA%3D%3D&vl=&vr=,http://v6-dy-cold1.ixigua.com/0fcac6f6bf9f8e7aa6fc93f7f14b6535/608c46f6/video/tos/cn/tos-cn-ve-15/2176e8c1a8f740b5ba5b38b7a35e73cb/?a=1128&br=2920&bt=2920&btag=c&cd=0%7C0%7C0&ch=29&cr=0&cs=0&cv=1&dr=0&ds=3&er=&l=2021050101053101021117208801A300EA&lr=all&mime_type=video_mp4&net=0&pl=0&qs=0&rc=amYzZnQ6OThtdDMzOmkzM0ApZWk7OWZkZzs8Nzo7PGZpZ2cpaGxuZDFwekAtNWZlXjZkX25fLS1fLS9zczRfLi00YF5jYi01YV8uY2I6Y2pxK2BtYmJeYA%3D%3D&vl=&vr=,https://aweme.snssdk.com/aweme/v1/play/?video_id=v0200fb70000bqqjb5g697aqhci08c0g&line=0&ratio=540p&watermark=1&media_type=4&vr_type=0&improve_bitrate=0&logo_name=aweme_search_suffix&source=PackSourceEnum_POI_AWEME,https://api.amemv.com/aweme/v1/play/?video_id=v0200fb70000bqqjb5g697aqhci08c0g&line=1&ratio=540p&watermark=1&media_type=4&vr_type=0&improve_bitrate=0&logo_name=aweme_search_suffix&source=PackSourceEnum_POI_AWEME,,HAN JIMMY,经营韩料店的吃货小姐姐\n跑遍全世界搜罗新奇美食给你\n分享美食，分享快乐\n下方加入：韩料仙女团,1,2017-01-01,0,
6601139968423233543,6956768048481111304,服务小哥翻车了，自己出钱免费给我们换了一份#快乐五一去哪嗨 #北京美食探店 #芝士 #抖音心动餐厅,2021-04-30 18:15,1124,108,29,8026,http://v3-b.douyinvod.com/4be14dd8c89d3817c0fef6cb6efafc6d/608c46f2/video/tos/cn/tos-cn-ve-15/08cf92693c704e8c9371211cc7374b37/?a=1128&br=2796&bt=2796&btag=c&cd=0%7C0%7C0&ch=29&cr=0&cs=0&cv=1&dr=0&ds=3&er=&l=2021050101053101021117208801A300EA&lr=all&mime_type=video_mp4&net=0&pl=0&qs=0&rc=MzY6MzlyNGpwNTMzNGkzM0ApZDs7Ojs5N2RoN2Y6N2ZnaWcpaGxuZDFwekBiMjRvNm5tYDJgLS1kLWFzczJjYi40XjAzNjFhYzY2YDA6Y2pxK2BtYmJeYA%3D%3D&vl=&vr=,http://v11.douyinvod.com/d27f82517fa7591c1f41c9e7643a9d31/608c46f2/video/tos/cn/tos-cn-ve-15/08cf92693c704e8c9371211cc7374b37/?a=1128&br=2796&bt=2796&btag=c&cd=0%7C0%7C0&ch=29&cr=0&cs=0&cv=1&dr=0&ds=3&er=&l=2021050101053101021117208801A300EA&lr=all&mime_type=video_mp4&net=0&pl=0&qs=0&rc=MzY6MzlyNGpwNTMzNGkzM0ApZDs7Ojs5N2RoN2Y6N2ZnaWcpaGxuZDFwekBiMjRvNm5tYDJgLS1kLWFzczJjYi40XjAzNjFhYzY2YDA6Y2pxK2BtYmJeYA%3D%3D&vl=&vr=,https://aweme.snssdk.com/aweme/v1/play/?video_id=v0d00fg10000c25mcgp1qo96r07753e0&line=0&ratio=720p&watermark=1&media_type=4&vr_type=0&improve_bitrate=0&logo_name=aweme_search_suffix&source=PackSourceEnum_POI_AWEME,https://api.amemv.com/aweme/v1/play/?video_id=v0d00fg10000c25mcgp1qo96r07753e0&line=1&ratio=720p&watermark=1&media_type=4&vr_type=0&improve_bitrate=0&logo_name=aweme_search_suffix&source=PackSourceEnum_POI_AWEME,,HAN JIMMY,经营韩料店的吃货小姐姐\n跑遍全世界搜罗新奇美食给你\n分享美食，分享快乐\n下方加入：韩料仙女团,1,2017-01-01,0,
6601139968423233543,6842116113107586312,芝士+牛肠等于？#谐音梗挑战 #浪计划 #浪吃500斤,2020-06-25 11:05,9125,3789,646,9078,http://v3.douyinvod.com/6f810ee0b5b6238157b945328850fbbe/608c46f4/video/tos/cn/tos-cn-ve-15/9786d43694354798a5df0a79f3842e10/?a=1128&br=2679&bt=2679&btag=c&cd=0%7C0%7C0&ch=29&cr=0&cs=0&cv=1&dr=0&ds=3&er=&l=2021050101053101021117208801A300EA&lr=all&mime_type=video_mp4&net=0&pl=0&qs=0&rc=ajg3aXB4bWU0dTMzPGkzM0ApOWczOzk4OWVlN2RmZDU3NmcpaGxuZDFwekBsMTFhZDJiM25fLS0tLS9zc141MjM2MmExNDQuMl5gYGM6Y2pxK2BtYmJeYA%3D%3D&vl=&vr=,http://v6-dy-cold1.ixigua.com/1c38d774e5b23d4d9301e9049cdf1870/608c46f4/video/tos/cn/tos-cn-ve-15/9786d43694354798a5df0a79f3842e10/?a=1128&br=2679&bt=2679&btag=c&cd=0%7C0%7C0&ch=29&cr=0&cs=0&cv=1&dr=0&ds=3&er=&l=2021050101053101021117208801A300EA&lr=all&mime_type=video_mp4&net=0&pl=0&qs=0&rc=ajg3aXB4bWU0dTMzPGkzM0ApOWczOzk4OWVlN2RmZDU3NmcpaGxuZDFwekBsMTFhZDJiM25fLS0tLS9zc141MjM2MmExNDQuMl5gYGM6Y2pxK2BtYmJeYA%3D%3D&vl=&vr=,https://aweme.snssdk.com/aweme/v1/play/?video_id=v0200f090000brq16bej5ugmdf4445og&line=0&ratio=540p&watermark=1&media_type=4&vr_type=0&improve_bitrate=0&logo_name=aweme_search_suffix&source=PackSourceEnum_POI_AWEME,https://api.amemv.com/aweme/v1/play/?video_id=v0200f090000brq16bej5ugmdf4445og&line=1&ratio=540p&watermark=1&media_type=4&vr_type=0&improve_bitrate=0&logo_name=aweme_search_suffix&source=PackSourceEnum_POI_AWEME,,HAN JIMMY,经营韩料店的吃货小姐姐\n跑遍全世界搜罗新奇美食给你\n分享美食，分享快乐\n下方加入：韩料仙女团,1,2017-01-01,0,
6601139968423233543,6837317151003577614,疯人院放假一天giao出来吃点好的#浪计划 #浪吃500斤 #趣胃大比拼,2020-06-12 17:35,11461,2856,327,7987,http://v3.douyinvod.com/7643b06e761f4024a272ea388f5fc829/608c46f2/video/tos/cn/tos-cn-ve-15/e6ceaebd430e4476be540b12beef39bd/?a=1128&br=2709&bt=2709&btag=c&cd=0%7C0%7C0&ch=29&cr=0&cs=0&cv=1&dr=0&ds=3&er=&l=2021050101053101021117208801A300EA&lr=all&mime_type=video_mp4&net=0&pl=0&qs=0&rc=andoOXY3dGxqdTMzPGkzM0ApOmRmOjVoaWVnNzZnZDw0NWcpaGxuZDFwekAvbWQ0cHBwYmVfLS0xLS9zczFfMjJiMjQvNjQ2Nl4yLTE6Y2pxK2BtYmJeYA%3D%3D&vl=&vr=,http://v6-dy-cold1.ixigua.com/3aa0a22ea117903d181083c8ed83741b/608c46f2/video/tos/cn/tos-cn-ve-15/e6ceaebd430e4476be540b12beef39bd/?a=1128&br=2709&bt=2709&btag=c&cd=0%7C0%7C0&ch=29&cr=0&cs=0&cv=1&dr=0&ds=3&er=&l=2021050101053101021117208801A300EA&lr=all&mime_type=video_mp4&net=0&pl=0&qs=0&rc=andoOXY3dGxqdTMzPGkzM0ApOmRmOjVoaWVnNzZnZDw0NWcpaGxuZDFwekAvbWQ0cHBwYmVfLS0xLS9zczFfMjJiMjQvNjQ2Nl4yLTE6Y2pxK2BtYmJeYA%3D%3D&vl=&vr=,https://aweme.snssdk.com/aweme/v1/play/?video_id=v0200f490000brhgeisqs4ss76gept2g&line=0&ratio=540p&watermark=1&media_type=4&vr_type=0&improve_bitrate=0&logo_name=aweme_search_suffix&source=PackSourceEnum_POI_AWEME,https://api.amemv.com/aweme/v1/play/?video_id=v0200f490000brhgeisqs4ss76gept2g&line=1&ratio=540p&watermark=1&media_type=4&vr_type=0&improve_bitrate=0&logo_name=aweme_search_suffix&source=PackSourceEnum_POI_AWEME,,HAN JIMMY,经营韩料店的吃货小姐姐\n跑遍全世界搜罗新奇美食给你\n分享美食，分享快乐\n下方加入：韩料仙女团,1,2017-01-01,0,
6601139968423233543,6821664940495998211,"听,好吃的面包会唱歌,不需要修音 #不一定需要糖和玫瑰 #这道菜太好玩了",2020-05-01 10:35,82235,18112,5444,10146,http://v3.douyinvod.com/ac41604fe7e7ae8c4bc73712ed454a14/608c46f5/video/tos/cn/tos-cn-ve-15/152bd6e65bf842978577f06a300cb2d7/?a=1128&br=2779&bt=2779&btag=c&cd=0%7C0%7C0&ch=29&cr=0&cs=0&cv=1&dr=0&ds=3&er=&l=2021050101053101021117208801A300EA&lr=all&mime_type=video_mp4&net=0&pl=0&qs=0&rc=anA1ajpvbzdwdDMzZmkzM0ApMzc4ZDQ8NGU3NzY6NGQzZ2cpaGxuZDFwekBzZ21lYG1ubWlfLS1fLS9zczYyLzEtLzAwYzVjYDZfLjQ6Y2pxK2BtYmJeYA%3D%3D&vl=&vr=,http://v6-dy-cold1.ixigua.com/531ec9038c592fa6603aaccce398cf92/608c46f5/video/tos/cn/tos-cn-ve-15/152bd6e65bf842978577f06a300cb2d7/?a=1128&br=2779&bt=2779&btag=c&cd=0%7C0%7C0&ch=29&cr=0&cs=0&cv=1&dr=0&ds=3&er=&l=2021050101053101021117208801A300EA&lr=all&mime_type=video_mp4&net=0&pl=0&qs=0&rc=anA1ajpvbzdwdDMzZmkzM0ApMzc4ZDQ8NGU3NzY6NGQzZ2cpaGxuZDFwekBzZ21lYG1ubWlfLS1fLS9zczYyLzEtLzAwYzVjYDZfLjQ6Y2pxK2BtYmJeYA%3D%3D&vl=&vr=,https://aweme.snssdk.com/aweme/v1/play/?video_id=v0200fbc0000bqlmp4qlplc7hgp2jmvg&line=0&ratio=540p&watermark=1&media_type=4&vr_type=0&improve_bitrate=0&logo_name=aweme_search_suffix&source=PackSourceEnum_POI_AWEME,https://api.amemv.com/aweme/v1/play/?video_id=v0200fbc0000bqlmp4qlplc7hgp2jmvg&line=1&ratio=540p&watermark=1&media_type=4&vr_type=0&improve_bitrate=0&logo_name=aweme_search_suffix&source=PackSourceEnum_POI_AWEME,,HAN JIMMY,经营韩料店的吃货小姐姐\n跑遍全世界搜罗新奇美食给你\n分享美食，分享快乐\n下方加入：韩料仙女团,1,2017-01-01,0,
6601139968423233543,6836546237643115780,一切能让人开心的事都应该尝试#浪计划 #浪吃500斤 #趣胃大比拼,2020-06-10 17:35,11840,3249,860,10518,http://v3.douyinvod.com/e30ce79a8de1ba13689515ad083ee29d/608c46f5/video/tos/cn/tos-cn-ve-15/da39d6cddc2d4b58abdd92e913f05fc3/?a=1128&br=2941&bt=2941&btag=c&cd=0%7C0%7C0&ch=29&cr=0&cs=0&cv=1&dr=0&ds=3&er=&l=2021050101053101021117208801A300EA&lr=all&mime_type=video_mp4&net=0&pl=0&qs=0&rc=anhwd25yNzw3dTMzaWkzM0ApODQ6ODtkPGVoN2VpZjlmPGcpaGxuZDFwekBvaDMzMmdnaWRfLS0tLS9zc2BfMV9jLWA2NjI0YGNgLzQ6Y2pxK2BtYmJeYA%3D%3D&vl=&vr=,http://v6-dy-cold1.ixigua.com/fcab199460fcf85628f13c76cf02f24a/608c46f5/video/tos/cn/tos-cn-ve-15/da39d6cddc2d4b58abdd92e913f05fc3/?a=1128&br=2941&bt=2941&btag=c&cd=0%7C0%7C0&ch=29&cr=0&cs=0&cv=1&dr=0&ds=3&er=&l=2021050101053101021117208801A300EA&lr=all&mime_type=video_mp4&net=0&pl=0&qs=0&rc=anhwd25yNzw3dTMzaWkzM0ApODQ6ODtkPGVoN2VpZjlmPGcpaGxuZDFwekBvaDMzMmdnaWRfLS0tLS9zc2BfMV9jLWA2NjI0YGNgLzQ6Y2pxK2BtYmJeYA%3D%3D&vl=&vr=,https://aweme.snssdk.com/aweme/v1/play/?video_id=v0200f0f0000brg4l9j4jo5k6t6mkurg&line=0&ratio=540p&watermark=1&media_type=4&vr_type=0&improve_bitrate=0&logo_name=aweme_search_suffix&source=PackSourceEnum_POI_AWEME,https://api.amemv.com/aweme/v1/play/?video_id=v0200f0f0000brg4l9j4jo5k6t6mkurg&line=1&ratio=540p&watermark=1&media_type=4&vr_type=0&improve_bitrate=0&logo_name=aweme_search_suffix&source=PackSourceEnum_POI_AWEME,,HAN JIMMY,经营韩料店的吃货小姐姐\n跑遍全世界搜罗新奇美食给你\n分享美食，分享快乐\n下方加入：韩料仙女团,1,2017-01-01,0,
6601139968423233543,6954562586171985159,闺蜜能有什么坏心思？不过是........#闺蜜 #芝士 #抖音美食创作人 #北京美食探店 @抖音美食 #探店,2021-04-24 11:35,1293,14,2,18267,http://v3.douyinvod.com/513325aa3585d591239ae8f72bd78abb/608c46fd/video/tos/cn/tos-cn-ve-15/415e4f0b945140b9846814c9017f2c73/?a=1128&br=3228&bt=3228&btag=b&cd=0%7C0%7C0&ch=29&cr=0&cs=0&cv=1&dr=0&ds=3&er=&l=2021050101053101021117208801A300EA&lr=all&mime_type=video_mp4&net=0&pl=0&qs=0&rc=amlnbXM6cTtzNTMzNGkzM0ApNjszOTNnOTtkNzQ0aTQ0ZGcpaGxuZDFwekBkb14tYWhrLy5gLS1kLS9zczAyNDBhMmJhNS1gLy40MS06Y2pxK2BtYmJeYA%3D%3D&vl=&vr=,http://v6-dy-cold1.ixigua.com/6e2651d378b3ecf9d4a4385022996c58/608c46fd/video/tos/cn/tos-cn-ve-15/415e4f0b945140b9846814c9017f2c73/?a=1128&br=3228&bt=3228&btag=b&cd=0%7C0%7C0&ch=29&cr=0&cs=0&cv=1&dr=0&ds=3&er=&l=2021050101053101021117208801A300EA&lr=all&mime_type=video_mp4&net=0&pl=0&qs=0&rc=amlnbXM6cTtzNTMzNGkzM0ApNjszOTNnOTtkNzQ0aTQ0ZGcpaGxuZDFwekBkb14tYWhrLy5gLS1kLS9zczAyNDBhMmJhNS1gLy40MS06Y2pxK2BtYmJeYA%3D%3D&vl=&vr=,https://aweme.snssdk.com/aweme/v1/play/?video_id=v0200fg10000c21p28nnk7dp0jadrfgg&line=0&ratio=720p&watermark=1&media_type=4&vr_type=0&improve_bitrate=0&logo_name=aweme_search_suffix&source=PackSourceEnum_POI_AWEME,https://api.amemv.com/aweme/v1/play/?video_id=v0200fg10000c21p28nnk7dp0jadrfgg&line=1&ratio=720p&watermark=1&media_type=4&vr_type=0&improve_bitrate=0&logo_name=aweme_search_suffix&source=PackSourceEnum_POI_AWEME,,HAN JIMMY,经营韩料店的吃货小姐姐\n跑遍全世界搜罗新奇美食给你\n分享美食，分享快乐\n下方加入：韩料仙女团,1,2017-01-01,0,
6601139968423233543,6845447733118061837,好朋友才是世界上最大的宝藏 一起吃吃吃吧#浪计划 #浪吃500斤,2020-07-04 11:16,4588,2102,173,9100,http://v3.douyinvod.com/6e830d95da7575c151debdeb95c05eff/608c46f4/video/tos/cn/tos-cn-ve-15/516dc5c639484bd1b64e9ca5cd68996c/?a=1128&br=2798&bt=2798&btag=c&cd=0%7C0%7C0&ch=29&cr=0&cs=0&cv=1&dr=0&ds=3&er=&l=2021050101053101021117208801A300EA&lr=all&mime_type=video_mp4&net=0&pl=0&qs=0&rc=ajo6bnRqcHN4dTMzPGkzM0ApOzY0NmUzZzxoNzM6M2Y5aWcpaGxuZDFwekBkb2JqMV5yZXNfLS01LS9zc2I2YC8yYWNhM2NhXy0xNTY6Y2pxK2BtYmJeYA%3D%3D&vl=&vr=,http://v6-dy-cold1.ixigua.com/a7b2eb47ad5c22de5aefa3952bba0305/608c46f4/video/tos/cn/tos-cn-ve-15/516dc5c639484bd1b64e9ca5cd68996c/?a=1128&br=2798&bt=2798&btag=c&cd=0%7C0%7C0&ch=29&cr=0&cs=0&cv=1&dr=0&ds=3&er=&l=2021050101053101021117208801A300EA&lr=all&mime_type=video_mp4&net=0&pl=0&qs=0&rc=ajo6bnRqcHN4dTMzPGkzM0ApOzY0NmUzZzxoNzM6M2Y5aWcpaGxuZDFwekBkb2JqMV5yZXNfLS01LS9zc2I2YC8yYWNhM2NhXy0xNTY6Y2pxK2BtYmJeYA%3D%3D&vl=&vr=,https://aweme.snssdk.com/aweme/v1/play/?video_id=v0200f890000brvuhpumag4qmke7r7gg&line=0&ratio=540p&watermark=1&media_type=4&vr_type=0&improve_bitrate=0&logo_name=aweme_search_suffix&source=PackSourceEnum_POI_AWEME,https://api.amemv.com/aweme/v1/play/?video_id=v0200f890000brvuhpumag4qmke7r7gg&line=1&ratio=540p&watermark=1&media_type=4&vr_type=0&improve_bitrate=0&logo_name=aweme_search_suffix&source=PackSourceEnum_POI_AWEME,,HAN JIMMY,经营韩料店的吃货小姐姐\n跑遍全世界搜罗新奇美食给你\n分享美食，分享快乐\n下方加入：韩料仙女团,1,2017-01-01,0,
6601139968423233543,6855168910786940167,韩国餐饮四大天王：芝士，泡菜，铁板炒饭，还有？ #美食趣胃计划  #夏日美食我来,2020-07-30 17:30,2679,432,49,11767,http://v3.douyinvod.com/030512522db64a602f74016a77d5e976/608c46f6/video/tos/hxsy/tos-hxsy-ve-15/d17262cec2ab4c2794eb4aa4dacac3f0/?a=1128&br=2416&bt=2416&btag=c&cd=0%7C0%7C0&ch=29&cr=0&cs=0&cv=1&dr=0&ds=3&er=&l=2021050101053101021117208801A300EA&lr=all&mime_type=video_mp4&net=0&pl=0&qs=0&rc=anI1NG85aWs4djMzaWkzM0ApPDc8MzZoO2U4N2RlZmg2Z2cpaGxuZDFwekBlcWkxYTZfXmVfLS0xLS9zc2BjYS5jYDBgYDRgYC4xLzI6Y2pxK2BtYmJeYA%3D%3D&vl=&vr=,http://v6-dy-cold1.ixigua.com/49f25d71dd271c1e8985ca040b6c7673/608c46f6/video/tos/hxsy/tos-hxsy-ve-15/d17262cec2ab4c2794eb4aa4dacac3f0/?a=1128&br=2416&bt=2416&btag=c&cd=0%7C0%7C0&ch=29&cr=0&cs=0&cv=1&dr=0&ds=3&er=&l=2021050101053101021117208801A300EA&lr=all&mime_type=video_mp4&net=0&pl=0&qs=0&rc=anI1NG85aWs4djMzaWkzM0ApPDc8MzZoO2U4N2RlZmg2Z2cpaGxuZDFwekBlcWkxYTZfXmVfLS0xLS9zc2BjYS5jYDBgYDRgYC4xLzI6Y2pxK2BtYmJeYA%3D%3D&vl=&vr=,https://aweme.snssdk.com/aweme/v1/play/?video_id=v0200f4f0000bsh5ahbf96dl41l2tohg&line=0&ratio=540p&watermark=1&media_type=4&vr_type=0&improve_bitrate=0&logo_name=aweme_search_suffix&source=PackSourceEnum_POI_AWEME,https://api.amemv.com/aweme/v1/play/?video_id=v0200f4f0000bsh5ahbf96dl41l2tohg&line=1&ratio=540p&watermark=1&media_type=4&vr_type=0&improve_bitrate=0&logo_name=aweme_search_suffix&source=PackSourceEnum_POI_AWEME,,HAN JIMMY,经营韩料店的吃货小姐姐\n跑遍全世界搜罗新奇美食给你\n分享美食，分享快乐\n下方加入：韩料仙女团,1,2017-01-01,0,
6601139968423233543,6839981190338841869,听，这首歌绝对是为我们吃货写的#魔动闪霸#浪计划 #浪吃500斤 #趣胃大比拼,2020-06-19 17:00,7898,2849,207,9310,http://v3.douyinvod.com/61fcc48053403c8096348ab3599961c7/608c46f4/video/tos/cn/tos-cn-ve-15/ff8861fdf7c94999bad7bb1cd15926e5/?a=1128&br=2497&bt=2497&btag=c&cd=0%7C0%7C0&ch=29&cr=0&cs=0&cv=1&dr=0&ds=3&er=&l=2021050101053101021117208801A300EA&lr=all&mime_type=video_mp4&net=0&pl=0&qs=0&rc=M3NwcHY6Ozo6dTMzaWkzM0ApOmlmOWRlOTs7Nzg8OTllZ2cpaGxuZDFwekBsZGptMmthZWpfLS02LS9zc2AtNmA0NTEyM2BfYGE1LS46Y2pxK2BtYmJeYA%3D%3D&vl=&vr=,http://v6-dy-cold1.ixigua.com/a2aa2c415372097b93e2ceddebafc6ea/608c46f4/video/tos/cn/tos-cn-ve-15/ff8861fdf7c94999bad7bb1cd15926e5/?a=1128&br=2497&bt=2497&btag=c&cd=0%7C0%7C0&ch=29&cr=0&cs=0&cv=1&dr=0&ds=3&er=&l=2021050101053101021117208801A300EA&lr=all&mime_type=video_mp4&net=0&pl=0&qs=0&rc=M3NwcHY6Ozo6dTMzaWkzM0ApOmlmOWRlOTs7Nzg8OTllZ2cpaGxuZDFwekBsZGptMmthZWpfLS02LS9zc2AtNmA0NTEyM2BfYGE1LS46Y2pxK2BtYmJeYA%3D%3D&vl=&vr=,https://aweme.snssdk.com/aweme/v1/play/?video_id=v0200f9f0000brm7h7d8n75spmmmgpo0&line=0&ratio=540p&watermark=1&media_type=4&vr_type=0&improve_bitrate=0&logo_name=aweme_search_suffix&source=PackSourceEnum_POI_AWEME,https://api.amemv.com/aweme/v1/play/?video_id=v0200f9f0000brm7h7d8n75spmmmgpo0&line=1&ratio=540p&watermark=1&media_type=4&vr_type=0&improve_bitrate=0&logo_name=aweme_search_suffix&source=PackSourceEnum_POI_AWEME,,HAN JIMMY,经营韩料店的吃货小姐姐\n跑遍全世界搜罗新奇美食给你\n分享美食，分享快乐\n下方加入：韩料仙女团,1,2017-01-01,0,
6601139968423233543,6873739561445412104,你好朴宰范 我是朴宰糕 #抖音心动餐厅 #探店 #芝士 #浪计划 #浪吃五百斤,2020-09-18 18:30,10153,1631,335,10450,http://v3.douyinvod.com/2087cb637d0be03585768e6df9bfb992/608c46f5/video/tos/hxsy/tos-hxsy-ve-15/bbc3b5bd55104897a0cbd1e22e790612/?a=1128&br=2463&bt=2463&btag=c&cd=0%7C0%7C0&ch=29&cr=0&cs=0&cv=1&dr=0&ds=3&er=&l=2021050101053101021117208801A300EA&lr=all&mime_type=video_mp4&net=0&pl=0&qs=0&rc=ajg5NWR0amQ5dzMzZWkzM0ApNDM4Ojs3ODs0NzQ7NDw2aWcpaGxuZDFwekBucGQxMl82bGZfLS00LTBzczQ1MDUwL2MtMTEyLTZjM2I6Y2pxK2BtYmJeYA%3D%3D&vl=&vr=,http://v6-dy-cold1.ixigua.com/ff966e9898537130accd588498d4dc89/608c46f5/video/tos/hxsy/tos-hxsy-ve-15/bbc3b5bd55104897a0cbd1e22e790612/?a=1128&br=2463&bt=2463&btag=c&cd=0%7C0%7C0&ch=29&cr=0&cs=0&cv=1&dr=0&ds=3&er=&l=2021050101053101021117208801A300EA&lr=all&mime_type=video_mp4&net=0&pl=0&qs=0&rc=ajg5NWR0amQ5dzMzZWkzM0ApNDM4Ojs3ODs0NzQ7NDw2aWcpaGxuZDFwekBucGQxMl82bGZfLS00LTBzczQ1MDUwL2MtMTEyLTZjM2I6Y2pxK2BtYmJeYA%3D%3D&vl=&vr=,https://aweme.snssdk.com/aweme/v1/play/?video_id=v0300f7b0000bti6oa9gbq5a42g6s5qg&line=0&ratio=540p&watermark=1&media_type=4&vr_type=0&improve_bitrate=0&logo_name=aweme_search_suffix&source=PackSourceEnum_POI_AWEME,https://api.amemv.com/aweme/v1/play/?video_id=v0300f7b0000bti6oa9gbq5a42g6s5qg&line=1&ratio=540p&watermark=1&media_type=4&vr_type=0&improve_bitrate=0&logo_name=aweme_search_suffix&source=PackSourceEnum_POI_AWEME,,HAN JIMMY,经营韩料店的吃货小姐姐\n跑遍全世界搜罗新奇美食给你\n分享美食，分享快乐\n下方加入：韩料仙女团,1,2017-01-01,0,
6601139968423233543,6875587803233783048,作为吃货，就算哭，也要磕着瓜子儿 #抖音心动餐厅 #浪计划  #浪吃500斤,2020-09-23 21:56,12310,2565,1478,9498,http://v3.douyinvod.com/9c7b88f4b15b9c827302d85b4504b908/608c46f4/video/tos/cn/tos-cn-ve-15/a0a61608c53b426fac65ac1f24ed5d8b/?a=1128&br=2740&bt=2740&btag=c&cd=0%7C0%7C0&ch=29&cr=0&cs=0&cv=1&dr=0&ds=3&er=&l=2021050101053101021117208801A300EA&lr=all&mime_type=video_mp4&net=0&pl=0&qs=0&rc=amY5aXhpOnJpdzMzPGkzM0ApM2lkaGhmOGU7NzM1ZjloaWcpaGxuZDFwekAxY2tuLWk0LmlfLS02LTBzczAvLjUwXzFjMC4zYjIyNV86Y2pxK2BtYmJeYA%3D%3D&vl=&vr=,http://v6-dy-cold1.ixigua.com/281554df3e2878bb17cc51c74ef13114/608c46f4/video/tos/cn/tos-cn-ve-15/a0a61608c53b426fac65ac1f24ed5d8b/?a=1128&br=2740&bt=2740&btag=c&cd=0%7C0%7C0&ch=29&cr=0&cs=0&cv=1&dr=0&ds=3&er=&l=2021050101053101021117208801A300EA&lr=all&mime_type=video_mp4&net=0&pl=0&qs=0&rc=amY5aXhpOnJpdzMzPGkzM0ApM2lkaGhmOGU7NzM1ZjloaWcpaGxuZDFwekAxY2tuLWk0LmlfLS02LTBzczAvLjUwXzFjMC4zYjIyNV86Y2pxK2BtYmJeYA%3D%3D&vl=&vr=,https://aweme.snssdk.com/aweme/v1/play/?video_id=v0300f990000btlf1o77lf0uqfn6fc4g&line=0&ratio=540p&watermark=1&media_type=4&vr_type=0&improve_bitrate=0&logo_name=aweme_search_suffix&source=PackSourceEnum_POI_AWEME,https://api.amemv.com/aweme/v1/play/?video_id=v0300f990000btlf1o77lf0uqfn6fc4g&line=1&ratio=540p&watermark=1&media_type=4&vr_type=0&improve_bitrate=0&logo_name=aweme_search_suffix&source=PackSourceEnum_POI_AWEME,,HAN JIMMY,经营韩料店的吃货小姐姐\n跑遍全世界搜罗新奇美食给你\n分享美食，分享快乐\n下方加入：韩料仙女团,1,2017-01-01,0,
